state_fips,county_fips,region,division,county_name,state_name,pop1970,pop1971,pop1972,pop1973,pop1974,pop1975,pop1976,pop1977,pop1978,pop1979,pop1980,pop1981,pop1982,pop1983,pop1984,pop1985,pop1986,pop1987,pop1988,pop1989,pop1999,pop1998,pop1997,pop1996,pop1995,pop1994,pop1993,pop1992,pop1991,pop1990,pop2000,pop2001,pop2002,pop2003,pop2004,pop2005,pop2006
20,29,2,4,Cloud County,Kansas,13466,13000,13000,13000,13000,12900,12600,12600,12500,12500,12494,12199,12125,12148,11997,11729,11506,11368,11334,11219,10007,10062,10193,10245,10426,10557,10701,10710,10834,10984,10268,10076,9954,9863,9729,9730,9594
20,31,2,4,Coffey County,Kansas,7397,7400,7600,7700,7500,7500,7400,7700,8300,8900,9370,9138,9396,9582,9527,8865,8479,8387,8313,8472,8741,8680,8758,8739,8753,8693,8662,8592,8415,8406,8865,8833,8825,8838,8718,8666,8701
20,33,2,4,Comanche County,Kansas,2702,2700,2700,2700,2800,2700,2600,2600,2500,2500,2554,2478,2501,2502,2516,2459,2427,2370,2378,2376,1954,2002,2018,2084,2097,2139,2169,2198,2248,2296,1967,1984,1956,1916,1914,1945,1884
20,35,2,4,Cowley County,Kansas,35012,34700,34600,33900,33900,33800,33800,34700,35100,35300,36824,37280,37231,36813,37051,36739,36575,36357,36572,36947,36948,37092,37408,37563,37467,37281,37123,36954,36665,36948,36291,35954,36370,35740,35664,35104,34931
20,37,2,4,Crawford County,Kansas,37850,38700,38100,37400,37600,37400,37500,38000,37700,37900,37916,38132,37792,37813,37687,37229,37020,36662,36313,35842,36347,36360,36515,36736,36911,36489,36276,35901,35627,35536,38242,38265,37985,38263,38147,38106,38059
20,39,2,4,Decatur County,Kansas,4988,4800,4600,4700,4700,4700,4600,4700,4600,4500,4509,4538,4666,4622,4615,4466,4325,4190,4170,4046,3370,3446,3518,3524,3543,3601,3686,3817,3903,4007,3472,3438,3383,3306,3251,3151,3120
20,41,2,4,Dickinson County,Kansas,19993,20000,20600,21000,21200,21300,21300,21300,21100,20900,20175,19825,19752,19638,19393,19086,18923,18919,18867,19149,19645,19602,19770,19842,19732,19621,19409,19283,18860,18935,19344,19153,19115,19225,19126,19166,19322
20,43,2,4,Doniphan County,Kansas,9107,9200,9500,9100,9100,9200,9300,9200,9100,9100,9268,9189,8924,8762,8688,8636,8607,8455,8379,8262,7954,7872,7833,7666,7663,7724,7954,8066,8127,8116,8249,8245,8175,8149,7991,7823,7865
20,45,2,4,Douglas County,Kansas,57932,59600,60800,61800,62800,60600,61500,62900,65700,66700,67640,69569,69948,69947,70618,72151,74538,76148,78779,80092,98343,96554,94886,92695,90844,89232,87571,85120,83519,82197,99962,102616,105001,107050,109471,111519,112123
20,47,2,4,Edwards County,Kansas,4581,4500,4500,4700,4500,4500,4600,4500,4400,4400,4271,4089,4097,4112,4077,4010,3914,3882,3866,3827,3275,3287,3396,3449,3535,3551,3584,3629,3695,3779,3449,3385,3347,3269,3299,3248,3138
20,49,2,4,Elk County,Kansas,3858,3700,3800,3800,3800,3900,3900,4100,4100,4100,3918,3746,3713,3615,3526,3468,3412,3362,3325,3324,3384,3386,3368,3353,3305,3299,3299,3211,3208,3325,3261,3191,3201,3134,3117,3109,3077
20,51,2,4,Ellis County,Kansas,24730,24900,24700,25000,25000,25500,25400,25500,25400,25700,26098,26932,27588,27722,27871,28015,27486,26590,26149,26282,26338,26585,26622,26308,26391,26241,26092,25971,25887,25951,27507,27420,27300,27203,27027,26839,26926
20,53,2,4,Ellsworth County,Kansas,6146,6200,6300,6500,6500,6600,6600,6700,6700,6700,6640,6501,6536,6498,6515,6446,6406,6416,6413,6637,6220,6277,6319,6354,6387,6447,6507,6511,6612,6577,6525,6452,6383,6379,6337,6294,6332
20,55,2,4,Finney County,Kansas,19029,19200,19900,20300,21000,21500,22200,22800,23000,23300,23825,25406,27074,28993,29947,31023,31603,32014,32447,32783,37409,36621,35958,35462,35142,34794,34534,34179,33609,33142,40523,40240,39428,39111,39217,39059,39097
20,57,2,4,Ford County,Kansas,22587,22500,23000,22900,23400,23700,23900,23800,23900,24000,24315,25205,25550,26267,26855,27128,27332,27660,27624,27505,29587,29461,29119,29194,28988,28621,27833,27884,27545,27450,32458,32472,32525,33057,33430,33716,33783
20,59,2,4,Franklin County,Kansas,20007,19900,20100,20500,20600,20500,20800,21300,21600,22000,22062,21883,21751,21822,21900,21655,21526,21542,21691,21885,25136,24853,24539,24256,23771,23446,23134,22517,22218,22060,24784,25152,25527,25820,26033,26179,26513
20,61,2,4,Geary County,Kansas,28111,30600,30900,31700,32200,32100,31300,31200,31200,30600,29852,30966,31099,31480,30941,31884,31743,31561,31402,30233,24911,25226,25110,26118,29612,30943,30906,32838,29354,30454,27947,27137,26450,26037,25017,24326,24174
20,63,2,4,Gove County,Kansas,3940,3900,4100,3800,3800,3800,3800,3800,3700,3700,3726,3667,3654,3655,3638,3560,3459,3379,3325,3261,3028,3045,3083,3076,3117,3154,3134,3163,3187,3237,3068,3012,2961,2883,2820,2758,2721
20,65,2,4,Graham County,Kansas,4751,4500,4700,4400,4300,4400,4300,4200,4200,4000,3995,4005,4171,4173,4099,4099,3954,3761,3725,3625,3118,3189,3231,3288,3288,3318,3351,3435,3503,3521,2946,2884,2871,2808,2750,2713,2677
20,67,2,4,Grant County,Kansas,5961,6000,6200,6300,6500,6500,6700,6800,6900,6800,6977,6829,6748,6876,6830,6867,6878,6917,7071,7115,7885,7996,7857,7695,7735,7619,7505,7395,7205,7175,7909,7786,7910,7746,7632,7545,7552
20,69,2,4,Gray County,Kansas,4516,4400,4700,4700,4800,4800,5000,5200,5100,5100,5138,5219,5198,5351,5374,5390,5399,5504,5486,5398,5579,5575,5496,5505,5425,5375,5341,5390,5369,5392,5904,5931,5998,6018,5973,5880,5852
20,71,2,4,Greeley County,Kansas,1819,1700,1800,1900,1900,1800,2000,1900,1900,1900,1845,1808,1792,1866,1851,1807,1843,1855,1844,1782,1648,1694,1727,1727,1765,1727,1711,1687,1731,1766,1534,1532,1451,1405,1411,1361,1331
20,73,2,4,Greenwood County,Kansas,9141,9000,9300,8600,8600,8700,8800,9000,8800,8700,8764,8675,8796,8709,8675,8456,8243,8066,8021,7858,7961,8101,8032,8096,7985,7982,7971,7925,7892,7840,7673,7735,7642,7543,7486,7335,7067
20,75,2,4,Hamilton County,Kansas,2747,2700,2800,2800,2700,2700,2700,2700,2600,2600,2514,2447,2458,2555,2478,2477,2485,2408,2374,2398,2374,2369,2290,2268,2300,2266,2298,2322,2321,2381,2670,2688,2675,2681,2626,2591,2594
20,77,2,4,Harper County,Kansas,7871,7600,7500,7700,7700,7600,7700,7600,7600,7700,7778,7663,7646,7625,7587,7482,7315,7211,7106,7262,6305,6411,6493,6494,6582,6633,6711,6805,7018,7098,6536,6448,6300,6282,6184,6045,5952
20,79,2,4,Harvey County,Kansas,27236,27500,27600,27800,28400,29000,29500,30000,29700,30400,30531,30968,31047,31045,31007,30943,30897,30772,30816,30966,34261,34148,33944,33673,33254,32859,32476,31730,31286,31069,32869,33000,33385,33537,33645,33711,33643
20,81,2,4,Haskell County,Kansas,3672,3600,3800,3800,3900,3900,4000,4100,4100,4000,3814,3748,3815,3894,3891,3909,3921,3966,4015,3922,4042,3962,4019,3928,3934,3954,3940,3919,3904,3873,4307,4267,4235,4223,4252,4215,4171
20,83,2,4,Hodgeman County,Kansas,2662,2600,2800,2500,2500,2500,2500,2400,2400,2300,2269,2189,2223,2283,2307,2293,2270,2229,2249,2217,2235,2215,2226,2233,2241,2218,2150,2173,2217,2173,2085,2130,2153,2134,2109,2065,2071
20,85,2,4,Jackson County,Kansas,10342,10500,10600,10900,10800,10800,10900,11400,11500,11500,11644,11396,11424,11494,11310,11384,11370,11328,11511,11666,12177,12111,12015,11980,11762,11669,11575,11463,11517,11509,12657,12719,12871,13058,13170,13448,13500
20,87,2,4,Jefferson County,Kansas,11945,12100,12500,12900,13100,13200,13500,14300,14700,15000,15207,15244,15224,15303,15270,15159,15218,15431,15758,15899,18146,18175,17940,17504,17212,16805,16459,16221,15995,15939,18426,18588,18693,18792,18913,18969,18848
20,89,2,4,Jewell County,Kansas,6099,5800,5600,5600,5500,5500,5400,5400,5400,5300,5241,5037,5069,5033,4840,4706,4666,4579,4465,4320,3787,3873,3937,3988,3979,3931,3980,4053,4115,4231,3791,3620,3509,3443,3413,3324,3324
20,91,2,4,Johnson County,Kansas,220073,223100,226900,232200,232800,237100,242000,250200,258600,264200,270269,275329,279533,285934,294556,303129,313796,326699,337507,347564,440198,429649,418976,409490,401411,393573,383875,373988,365049,357237,451086,464066,476130,486698,496791,506172,516731
20,93,2,4,Kearny County,Kansas,3047,3100,3000,3100,3100,3200,3200,3300,3400,3400,3435,3644,3819,3857,3896,3906,4048,4137,4208,4140,4137,4138,4182,4189,4162,4149,4045,4008,3980,4007,4531,4595,4574,4473,4525,4518,4469
20,95,2,4,Kingman County,Kansas,8886,8700,8900,8900,8800,8900,9000,8900,8900,8900,8960,8858,8813,8761,8688,8518,8359,8266,8194,8302,8651,8559,8551,8495,8475,8436,8383,8256,8310,8302,8673,8574,8412,8427,8335,8132,7975
20,97,2,4,Kiowa County,Kansas,4088,3800,4100,3900,4000,4000,4200,4200,4200,4100,4046,4060,4098,4095,4007,3955,3864,3831,3796,3775,3351,3420,3457,3550,3588,3608,3621,3605,3565,3633,3278,3138,3098,3123,3071,2983,2969
20,99,2,4,Labette County,Kansas,25775,25200,25000,25000,25000,24700,24600,25300,25500,25500,25682,25862,25507,25468,25206,24915,24739,24496,24219,24228,22941,23050,23135,23181,23256,23325,23394,23615,23625,23615,22835,22481,22325,22266,22130,22149,22203
20,101,2,4,Lane County,Kansas,2707,2700,2900,2700,2700,2700,2700,2800,2700,2600,2472,2456,2485,2546,2532,2542,2540,2533,2543,2431,2174,2245,2186,2220,2277,2316,2305,2301,2329,2359,2155,2095,1990,1962,1930,1875,1797
20,103,2,4,Leavenworth County,Kansas,53340,52700,53900,53600,54800,54800,55200,53200,53800,54300,54809,55657,57234,59151,59429,60109,61544,63083,63806,63315,71766,71178,70545,69876,69250,68573,67690,66798,66254,64685,68691,69941,71145,71859,72294,72754,73628
20,105,2,4,Lincoln County,Kansas,4582,4400,4500,4500,4500,4400,4400,4500,4400,4300,4145,4063,4065,3954,3872,3801,3734,3691,3728,3696,3338,3331,3364,3376,3440,3446,3459,3484,3529,3629,3578,3557,3506,3506,3398,3414,3396
20,107,2,4,Linn County,Kansas,7770,7800,7700,7800,7800,8000,8100,8300,8300,8300,8234,8064,8020,8116,8221,8188,8087,8135,8254,8283,9296,9166,9058,8932,8736,8554,8466,8432,8380,8255,9570,9708,9713,9728,9757,9954,9962
20,109,2,4,Logan County,Kansas,3814,3700,3600,3600,3700,3800,3800,3800,3600,3600,3478,3363,3453,3444,3367,3305,3225,3148,3113,3080,2938,2990,3029,3074,3154,3116,3099,3155,3069,3084,3046,2988,2947,2858,2817,2764,2675
20,111,2,4,Lyon County,Kansas,32071,33000,32900,32900,33100,32000,32400,34000,34400,34600,35108,35887,36688,36812,37617,35945,34820,34874,34781,34887,33794,33785,33989,34313,34565,34565,34778,34477,34483,34728,35935,35977,35741,35710,35791,35579,35369
20,113,2,4,McPherson County,Kansas,24778,24900,24500,25100,25300,27100,27400,26700,26600,26600,26855,27243,27215,27419,27594,27393,27123,26889,26834,27186,28815,28549,28520,28495,28445,28229,27826,27695,27250,27327,29554,29525,29342,29333,29384,29492,29380
20,115,2,4,Marion County,Kansas,13935,13900,14000,13900,14100,14200,14000,14000,13900,13700,13522,13211,13171,13159,13197,13054,12727,12588,12807,12942,13544,13609,13712,13752,13650,13388,13243,12945,12882,12880,13361,13405,13291,13244,13006,12918,12760
20,117,2,4,Marshall County,Kansas,13139,13100,13100,13100,13100,13300,13300,13500,13200,13000,12787,12640,12721,12578,12340,12244,11970,11849,11814,11908,10908,10994,11126,11245,11287,11235,11314,11379,11517,11668,10965,10818,10649,10521,10424,10418,10349
20,119,2,4,Meade County,Kansas,4912,4700,4900,4800,4800,4800,4800,4800,4800,4700,4788,4706,4753,4706,4696,4637,4545,4434,4379,4364,4407,4431,4391,4404,4379,4311,4291,4258,4271,4231,4631,4680,4676,4624,4577,4604,4561
20,121,2,4,Miami County,Kansas,19254,19600,20200,20500,20900,20800,20800,21400,21700,21400,21618,21797,21788,21780,21896,21994,22060,22462,23019,23293,27083,26456,26219,25837,25258,24769,24123,24010,23799,23559,28351,28703,28924,29202,29794,30385,30900
20,123,2,4,Mitchell County,Kansas,8010,7800,7800,7700,7600,7700,7800,7900,8000,8100,8117,7987,7917,7907,7973,7816,7666,7578,7461,7300,6957,6950,6999,7077,7101,7079,7118,7213,7203,7183,6932,6767,6694,6670,6508,6405,6299
20,125,2,4,Montgomery County,Kansas,39949,40100,40500,39900,39200,39500,39900,41000,41400,41900,42281,42743,43286,42722,41817,40979,40617,40442,40066,39214,36773,37046,37177,37301,37582,37704,37860,37991,38670,38764,36252,35813,35262,34956,34836,34592,34692
20,127,2,4,Morris County,Kansas,6432,6300,6400,6400,6400,6500,6500,6500,6500,6400,6419,6192,6271,6324,6141,6100,6056,6094,6115,6209,6173,6155,6230,6291,6321,6320,6256,6258,6292,6205,6104,6073,6020,5969,5976,6070,6046
20,129,2,4,Morton County,Kansas,3576,3500,3600,3400,3300,3400,3400,3400,3400,3400,3454,3456,3505,3552,3534,3560,3577,3568,3545,3496,3489,3428,3418,3394,3360,3454,3394,3434,3422,3480,3496,3381,3359,3328,3221,3177,3138
20,131,2,4,Nemaha County,Kansas,11825,11700,11600,11400,11200,11400,11300,11400,11300,11200,11211,10898,10897,10814,10647,10501,10430,10279,10194,10581,10182,10205,10217,10381,10397,10435,10407,10405,10440,10435,10717,10452,10493,10482,10412,10380,10374
20,133,2,4,Neosho County,Kansas,18812,18800,18600,18700,18600,18700,18800,19200,19200,19200,18967,19415,19394,19029,19071,18750,18100,17516,17212,17255,16641,16706,16839,16792,16934,17003,16982,16990,17099,17030,16997,16883,16703,16565,16534,16496,16298
20,135,2,4,Ness County,Kansas,4791,4700,4800,4500,4500,4500,4500,4500,4500,4500,4498,4593,4655,4738,4742,4713,4624,4443,4353,4134,3564,3628,3593,3648,3753,3858,3850,3908,3987,4009,3454,3356,3276,3150,3067,3003,2946
20,137,2,4,Norton County,Kansas,7279,7000,7200,7100,7000,6900,6800,6900,6800,6800,6689,6592,6538,6485,6462,6370,6268,6147,6208,6047,5635,5735,5800,5785,5784,5749,5759,5771,5854,5917,5953,5862,5831,5825,5714,5643,5584
20,139,2,4,Osage County,Kansas,13352,13500,14100,14000,13900,13700,13800,14200,14600,15100,15319,15322,15384,15489,15497,14920,14945,15087,15162,15249,17199,17158,17028,16784,16631,16299,15916,15628,15461,15268,16712,16722,16814,16877,17009,17055,16958
20,141,2,4,Osborne County,Kansas,6416,6000,6000,6000,6100,6000,5900,6100,6100,6000,5959,5721,5696,5638,5544,5353,5259,5154,5017,4926,4589,4680,4698,4753,4772,4775,4744,4777,4847,4861,4452,4348,4283,4146,4093,4033,3978
20,143,2,4,Ottawa County,Kansas,6183,6200,6300,6200,6200,6100,6100,6100,6100,6100,5971,5791,5798,5824,5905,5805,5953,5995,5877,5775,5889,5881,5835,5807,5768,5615,5555,5526,5556,5594,6163,6149,6192,6171,6149,6148,6168
20,145,2,4,Pawnee County,Kansas,8484,8500,8400,8800,8600,8600,8400,8500,8500,8400,8065,8108,8131,8207,8101,7970,7728,7597,7618,7675,7207,7245,7293,7393,7576,7597,7734,7649,7578,7525,7233,7036,6902,6795,6741,6683,6515
20,147,2,4,Phillips County,Kansas,7888,7700,7900,7900,8000,8100,8100,8100,7900,7800,7406,7268,7232,7182,7104,6973,6833,6852,6826,6696,5958,6036,6087,6159,6261,6342,6328,6437,6479,6552,6001,5876,5767,5657,5597,5484,5444
20,149,2,4,Pottawatomie County,Kansas,11755,11900,12000,12500,12600,12700,13100,13600,14300,14600,14782,14859,15264,15422,15468,15436,15470,15789,15931,16149,18942,18638,18275,17939,17535,17383,17118,16892,16388,16150,18209,18340,18431,18675,18892,19067,19220
20,151,2,4,Pratt County,Kansas,10056,9900,10000,9800,9700,9800,10000,9900,10000,10200,10275,10432,10673,10862,10745,10784,10575,10189,9936,9942,9517,9682,9659,9669,9725,9581,9533,9626,9612,9667,9647,9545,9589,9462,9387,9485,9436
20,153,2,4,Rawlins County,Kansas,4393,4200,4100,4100,4100,4000,4000,4000,3900,3900,4105,4024,4093,4028,3850,3739,3689,3559,3518,3503,3016,3130,3202,3233,3223,3274,3314,3304,3356,3384,2966,2904,2883,2833,2763,2667,2643
20,155,2,4,Reno County,Kansas,60765,61100,60600,61600,62200,62700,62500,63900,64100,64100,64983,65096,64352,64425,64161,64267,64001,63405,62763,62658,63702,63241,63006,62944,62720,62314,62441,62204,62276,62367,64790,64477,63995,63741,63541,63548,63706
20,157,2,4,Republic County,Kansas,8498,8300,8300,8200,8000,8100,8100,8100,7900,7700,7569,7334,7183,7151,7103,7015,6879,6816,6710,6548,5975,6098,6147,6210,6205,6231,6227,6274,6405,6469,5835,5662,5443,5319,5214,5149,5033
20,159,2,4,Rice County,Kansas,12320,12300,12500,12000,12000,12000,12000,12200,12100,12100,11900,11587,11557,11511,11456,11147,11038,10970,10887,10859,10233,10427,10460,10378,10406,10315,10426,10356,10437,10551,10761,10625,10516,10438,10477,10405,10295
20,161,2,4,Riley County,Kansas,56788,58200,57600,60300,61500,62200,64300,61900,62700,62700,63505,65117,65462,67253,66336,65068,64730,64984,65736,66631,63708,63940,64633,66017,69128,68833,67703,68236,65089,67221,62843,61828,61183,63125,63132,61846,62527
20,163,2,4,Rooks County,Kansas,7628,7400,7300,7200,7000,7000,7000,7000,7100,7000,7006,7079,7203,7199,7057,6944,6826,6496,6320,6209,5626,5688,5717,5837,5845,5955,5928,5996,6014,6000,5685,5585,5489,5406,5363,5308,5290
20,165,2,4,Rush County,Kansas,5117,4900,5100,4900,4500,4800,4800,4700,4600,4600,4516,4461,4428,4477,4450,4361,4248,4080,3995,3884,3365,3405,3433,3513,3556,3573,3662,3758,3812,3827,3551,3517,3465,3440,3444,3394,3317
20,167,2,4,Russell County,Kansas,9428,9000,9100,8800,8600,8700,8700,8700,8700,8800,8868,8874,9121,9230,9204,9075,8792,8520,8332,8033,7459,7535,7657,7681,7695,7657,7680,7659,7772,7788,7370,7149,7029,6943,6972,6812,6740
20,169,2,4,Saline County,Kansas,46592,47000,45800,47100,48400,49200,49800,49700,49200,49100,48905,49272,49234,49715,50156,49618,49188,49484,49586,49316,51379,51399,51637,51820,51783,51346,51066,50517,49991,49365,53597,53810,53929,53702,53863,53980,54170
20,171,2,4,Scott County,Kansas,5606,5400,5500,5700,5600,5700,5900,5900,5900,5800,5782,5656,5723,5803,5862,5769,5647,5606,5523,5411,4941,5023,4997,5060,5066,5162,5194,5283,5234,5268,5120,5097,4925,4831,4629,4683,4643
20,173,2,4,Sedgwick County,Kansas,350694,344900,339900,340800,346700,350300,355800,357100,359200,364000,367088,374387,377352,377038,380166,383469,385298,389849,394706,401157,451684,447819,439256,432779,428573,426769,424461,419599,411099,404597,452869,456215,460278,461596,463126,466114,470895
20,175,2,4,Seward County,Kansas,15744,16300,16300,16200,16300,16600,16900,17000,17100,17400,17071,17878,18652,18689,18663,19360,19593,19511,19360,19024,20115,20072,20005,19806,19560,19321,19128,18750,18656,18673,22510,22684,23060,23208,23251,23263,23404
20,177,2,4,Shawnee County,Kansas,155322,156200,158800,158100,149800,150900,152900,152500,152900,153300,154916,155784,156184,156557,157154,157081,157520,158749,161010,160286,170773,170349,169409,168989,168350,167667,166104,164489,163175,161341,169871,170394,170417,170845,171393,171828,172693
20,179,2,4,Sheridan County,Kansas,3859,3600,3500,3800,3600,3700,3700,3700,3700,3600,3544,3401,3402,3451,3347,3293,3238,3154,3118,3032,2674,2721,2738,2753,2774,2798,2866,2979,3001,3050,2813,2718,2670,2672,2598,2608,2600
20,181,2,4,Sherman County,Kansas,7792,7600,7800,7900,7900,8300,8300,8400,8100,7900,7759,7489,7474,7557,7469,7360,7110,7049,7052,6999,6523,6556,6582,6688,6745,6853,6818,6779,6805,6922,6760,6642,6423,6298,6185,6120,5981
20,183,2,4,Smith County,Kansas,6757,6600,6600,6500,6400,6400,6300,6200,6100,6000,5947,5752,5692,5714,5558,5501,5429,5328,5255,5199,4575,4594,4625,4761,4799,4811,4860,4891,4970,5045,4536,4425,4295,4229,4158,4113,4024
20,185,2,4,Stafford County,Kansas,5943,5800,6000,5700,5600,5600,5700,5700,5700,5600,5694,5710,5834,5784,5862,5859,5736,5519,5522,5503,4996,5049,5079,5147,5193,5242,5199,5130,5199,5321,4789,4728,4664,4568,4505,4492,4435
20,187,2,4,Stanton County,Kansas,2287,2200,2300,2300,2400,2400,2500,2500,2400,2400,2339,2353,2337,2440,2390,2379,2423,2441,2413,2342,2225,2244,2303,2293,2299,2299,2243,2298,2379,2329,2406,2411,2423,2383,2362,2258,2232
20,189,2,4,Stevens County,Kansas,4198,4000,4200,4300,4300,4500,4500,4600,4600,4600,4736,4658,4670,4812,4846,4829,4879,4947,5011,5021,5400,5415,5358,5324,5248,5215,5230,5184,5091,5060,5463,5363,5325,5336,5481,5424,5287
20,191,2,4,Sumner County,Kansas,23553,22900,23400,23200,23300,23500,23600,23800,24400,24600,24928,25318,25463,25379,25239,25223,25328,25466,25636,25792,27173,27197,26917,26773,26525,26457,26361,26173,26029,25874,25946,25747,25514,25213,25070,24732,24441
